113.5, 62.5, 103.898699, 30.540021, '113-62-1'
113.5, 63.5, 103.90912, 30.539969, '113-63-1'
113.5, 64, 103.91433, 30.539916, '113-64-4'
113.5, 66, 103.935171, 30.539808, '113-66-4'
113.5, 69, 103.966433, 30.539639, '113-69-4'
113.5, 69.5, 103.971643, 30.539639, '113-69-1'
113.5, 70, 103.976853, 30.539581, '113-70-4'
113.5, 70.5, 103.982064, 30.539581, '113-70-1'
113.5, 71, 103.987274, 30.539522, '113-71-4'
113.5, 71.5, 103.992484, 30.539522, '113-71-1'
113.5, 73.5, 104.013325, 30.539402, '113-73-1'
113.5, 76.5, 104.044587, 30.539216, '113-76-1'
113.5, 77, 104.049797, 30.539152, '113-77-4'
113.5, 77.5, 104.055007, 30.539152, '113-77-1'
113.5, 78, 104.060217, 30.539088, '113-78-4'
113.5, 78.5, 104.065428, 30.539088, '113-78-1'
113.5, 79, 104.070638, 30.539022, '113-79-4'
113.5, 79.5, 104.075848, 30.539022, '113-79-1'
113.5, 80, 104.081058, 30.538956, '113-80-4'
113.5, 80.5, 104.086269, 30.538956, '113-80-1'
113.5, 81, 104.091479, 30.538889, '113-81-4'
113.5, 81.5, 104.096689, 30.538889, '113-81-1'
113.5, 83, 104.112319, 30.538752, '113-83-4'
113.5, 89, 104.174841, 30.538322, '113-89-4'
113.5, 90.5, 104.190472, 30.538247, '113-90-1'
113.5, 94.5, 104.232153, 30.537941, '113-94-1'
113.5, 95.5, 104.242573, 30.537862, '113-95-1'
113.5, 96.5, 104.252993, 30.537782, '113-96-1'
113.5, 97, 104.258203, 30.537702, '113-97-4'
114, 50.5, 103.773699, 30.545091, '114-50-2'
114, 51.5, 103.784121, 30.545049, '114-51-2'
114, 52.5, 103.794542, 30.545006, '114-52-2'
114, 65.5, 103.930024, 30.544372, '114-65-2'
114, 70, 103.976921, 30.54409, '114-70-3'
114, 70.5, 103.982131, 30.54409, '114-70-2'
114, 71.5, 103.992553, 30.544032, '114-71-2'
114, 72.5, 104.002974, 30.543972, '114-72-2'
114, 75.5, 104.034239, 30.543788, '114-75-2'
114, 76, 104.03945, 30.543725, '114-76-3'
114, 76.5, 104.04466, 30.543725, '114-76-2'
114, 77.5, 104.055082, 30.543661, '114-77-2'
114, 78, 104.060292, 30.543597, '114-78-3'
114, 78.5, 104.065503, 30.543597, '114-78-2'
114, 79, 104.070714, 30.543531, '114-79-3'
114, 79.5, 104.075924, 30.543531, '114-79-2'
114, 80, 104.081135, 30.543465, '114-80-3'
114, 80.5, 104.086346, 30.543465, '114-80-2'
114, 81.5, 104.096767, 30.543398, '114-81-2'
114, 83, 104.112399, 30.543261, '114-83-3'
114, 90.5, 104.190559, 30.542756, '114-90-2'
114, 91.5, 104.20098, 30.542681, '114-91-2'
114, 93, 104.216612, 30.542527, '114-93-3'
114, 95.5, 104.242665, 30.542371, '114-95-2'
114, 96, 104.247875, 30.542291, '114-96-3'
114, 96.5, 104.253086, 30.542291, '114-96-2'
114, 97, 104.258296, 30.54221, '114-97-3'
114.5, 50.5, 103.773699, 30.549601, '114-50-1'
114.5, 58, 103.851862, 30.549241, '114-58-4'
114.5, 65, 103.924813, 30.548882, '114-65-4'
114.5, 67, 103.945656, 30.548772, '114-67-4'
114.5, 69.5, 103.97171, 30.548658, '114-69-1'
114.5, 70, 103.976921, 30.548601, '114-70-4'
114.5, 70.5, 103.982131, 30.548601, '114-70-1'
114.5, 71, 103.987342, 30.548542, '114-71-4'
114.5, 71.5, 103.992553, 30.548542, '114-71-1'
114.5, 72, 103.997764, 30.548482, '114-72-4'
114.5, 72.5, 104.002974, 30.548482, '114-72-1'
114.5, 73, 104.008185, 30.548422, '114-73-4'
114.5, 74, 104.018607, 30.54836, '114-74-4'
114.5, 75.5, 104.034239, 30.548298, '114-75-1'
114.5, 76, 104.039449, 30.548235, '114-76-4'
114.5, 76.5, 104.04466, 30.548235, '114-76-1'
114.5, 77, 104.049871, 30.548171, '114-77-4'
114.5, 77.5, 104.055082, 30.548171, '114-77-1'
114.5, 78, 104.060292, 30.548107, '114-78-4'
114.5, 78.5, 104.065503, 30.548107, '114-78-1'
114.5, 79, 104.070714, 30.548041, '114-79-4'
114.5, 79.5, 104.075924, 30.548041, '114-79-1'
114.5, 80, 104.081135, 30.547975, '114-80-4'
114.5, 80.5, 104.086346, 30.547975, '114-80-1'
114.5, 81, 104.091556, 30.547908, '114-81-4'
114.5, 81.5, 104.096767, 30.547908, '114-81-1'
114.5, 82, 104.101978, 30.54784, '114-82-4'
114.5, 82.5, 104.107189, 30.54784, '114-82-1'
114.5, 83, 104.112399, 30.547771, '114-83-4'
114.5, 88.5, 104.169716, 30.547415, '114-88-1'
114.5, 90, 104.185348, 30.547266, '114-90-4'
114.5, 91, 104.195769, 30.547191, '114-91-4'
114.5, 93, 104.216612, 30.547037, '114-93-4'
114.5, 93.5, 104.221823, 30.547037, '114-93-1'
114.5, 94.5, 104.232244, 30.546959, '114-94-1'
114.5, 95, 104.237454, 30.546881, '114-95-4'
114.5, 95.5, 104.242665, 30.546881, '114-95-1'
114.5, 96.5, 104.253086, 30.546801, '114-96-1'
114.5, 97.5, 104.263507, 30.546721, '114-97-1'
114.5, 100.5, 104.29477, 30.546474, '114-100-1'
115, 50, 103.768536, 30.554111, '115-50-3'
115, 63.5, 103.909241, 30.553498, '115-63-2'
115, 64.5, 103.919664, 30.553445, '115-64-2'
115, 65, 103.924875, 30.553392, '115-65-3'
115, 65.5, 103.930087, 30.553392, '115-65-2'
115, 66, 103.935298, 30.553337, '115-66-3'
115, 67, 103.94572, 30.553281, '115-67-3'
115, 68.5, 103.961354, 30.553225, '115-68-2'
115, 69.5, 103.971777, 30.553168, '115-69-2'
115, 70, 103.976988, 30.55311, '115-70-3'
115, 70.5, 103.982199, 30.55311, '115-70-2'
115, 71, 103.98741, 30.553051, '115-71-3'
115, 71.5, 103.992621, 30.553051, '115-71-2'
115, 72, 103.997833, 30.552992, '115-72-3'
115, 72.5, 104.003044, 30.552992, '115-72-2'
115, 73, 104.008255, 30.552931, '115-73-3'
115, 73.5, 104.013466, 30.552931, '115-73-2'
115, 74, 104.018678, 30.55287, '115-74-3'
115, 75, 104.0291, 30.552808, '115-75-3'
115, 75.5, 104.034311, 30.552808, '115-75-2'
115, 76, 104.039523, 30.552745, '115-76-3'
115, 76.5, 104.044734, 30.552745, '115-76-2'
115, 77, 104.049945, 30.552681, '115-77-3'
115, 77.5, 104.055156, 30.552681, '115-77-2'
115, 78, 104.060367, 30.552616, '115-78-3'
115, 78.5, 104.065578, 30.552616, '115-78-2'
115, 79, 104.07079, 30.552551, '115-79-3'
115, 79.5, 104.076001, 30.552551, '115-79-2'
115, 80, 104.081212, 30.552484, '115-80-3'
115, 80.5, 104.086423, 30.552484, '115-80-2'
115, 81, 104.091634, 30.552417, '115-81-3'
115, 81.5, 104.096845, 30.552417, '115-81-2'
115, 82, 104.102057, 30.552349, '115-82-3'
115, 84, 104.122901, 30.552211, '115-84-3'
115, 85.5, 104.138535, 30.55214, '115-85-2'
115, 89, 104.175012, 30.55185, '115-89-3'
115, 90, 104.185435, 30.551775, '115-90-3'
115, 96, 104.247968, 30.55131, '115-96-3'
115, 96.5, 104.253179, 30.55131, '115-96-2'
115, 97, 104.25839, 30.551229, '115-97-3'
115, 97.5, 104.263601, 30.551229, '115-97-2'
115, 98.5, 104.274023, 30.551148, '115-98-2'
115.5, 61.5, 103.888396, 30.558112, '115-61-1'
115.5, 62, 103.893608, 30.55806, '115-62-4'
115.5, 62.5, 103.898819, 30.55806, '115-62-1'
115.5, 63, 103.90403, 30.558008, '115-63-4'
115.5, 63.5, 103.909242, 30.558008, '115-63-1'
115.5, 64, 103.914453, 30.557955, '115-64-4'
115.5, 65, 103.924875, 30.557902, '115-65-4'
115.5, 65.5, 103.930087, 30.557902, '115-65-1'
115.5, 66.5, 103.940509, 30.557847, '115-66-1'
115.5, 67.5, 103.950932, 30.557791, '115-67-1'
115.5, 69, 103.966565, 30.557678, '115-69-4'
115.5, 70, 103.976988, 30.55762, '115-70-4'
115.5, 71, 103.98741, 30.557561, '115-71-4'
115.5, 72, 103.997833, 30.557502, '115-72-4'
115.5, 73.5, 104.013467, 30.557441, '115-73-1'
115.5, 75, 104.0291, 30.557318, '115-75-4'
115.5, 75.5, 104.034311, 30.557318, '115-75-1'
115.5, 76, 104.039522, 30.557255, '115-76-4'
115.5, 76.5, 104.044734, 30.557255, '115-76-1'
115.5, 77, 104.049945, 30.557191, '115-77-4'
115.5, 77.5, 104.055156, 30.557191, '115-77-1'
115.5, 78, 104.060367, 30.557126, '115-78-4'
115.5, 78.5, 104.065579, 30.557126, '115-78-1'
115.5, 79, 104.07079, 30.557061, '115-79-4'
115.5, 79.5, 104.076001, 30.557061, '115-79-1'
115.5, 80.5, 104.086423, 30.556994, '115-80-1'
115.5, 81, 104.091634, 30.556927, '115-81-4'
115.5, 81.5, 104.096846, 30.556927, '115-81-1'
115.5, 82.5, 104.107268, 30.556859, '115-82-1'
115.5, 85.5, 104.138535, 30.55665, '115-85-1'
115.5, 86, 104.143746, 30.556579, '115-86-4'
115.5, 90.5, 104.190646, 30.556285, '115-90-1'
115.5, 91.5, 104.201068, 30.55621, '115-91-1'
115.5, 95.5, 104.242757, 30.5559, '115-95-1'
115.5, 97, 104.258389, 30.555739, '115-97-4'
115.5, 97.5, 104.263601, 30.555739, '115-97-1'
115.5, 98, 104.268811, 30.555658, '115-98-4'
115.5, 98.5, 104.274023, 30.555658, '115-98-1'
115.5, 99, 104.279234, 30.555576, '115-99-4'
116, 53.5, 103.805067, 30.563002, '116-53-2'
116, 61, 103.883244, 30.562621, '116-61-3'
116, 62.5, 103.898879, 30.56257, '116-62-2'
116, 63, 103.904091, 30.562518, '116-63-3'
116, 63.5, 103.909302, 30.562518, '116-63-2'
116, 64, 103.914514, 30.562465, '116-64-3'
116, 64.5, 103.919726, 30.562465, '116-64-2'
116, 65, 103.924938, 30.562411, '116-65-3'
116, 65.5, 103.930149, 30.562411, '116-65-2'
116, 67, 103.945785, 30.562301, '116-67-3'
116, 67.5, 103.950996, 30.562301, '116-67-2'
116, 69, 103.966632, 30.562187, '116-69-3'
116, 69.5, 103.971843, 30.562187, '116-69-2'
116, 70, 103.977055, 30.562129, '116-70-3'
116, 71, 103.987478, 30.562071, '116-71-3'
116, 72.5, 104.003114, 30.562011, '116-72-2'
116, 73.5, 104.013537, 30.56195, '116-73-2'
116, 74, 104.018749, 30.561889, '116-74-3'
